window_start	window_end	avg_conn_duration	number_of_conn	d_number_of_conn	sum_orig_kbytes	sum_resp_kbytes
2018-10-14 11:10:00	2018-10-14 12:10:00	2.1521654161508987	111969	-2287	39607364.729	2705952.958
2018-10-14 11:20:00	2018-10-14 12:20:00	2.094600272000518	108077	-3892	43942664.762	2583286.196
2018-10-14 11:30:00	2018-10-14 12:30:00	2.0468996071374645	105948	-2129	50772991.572	2588922.348
2018-10-14 11:40:00	2018-10-14 12:40:00	2.0482751645691963	107590	1642	48610261.172	2684556.365
2018-10-14 11:50:00	2018-10-14 12:50:00	1.9185308290069423	112642	5052	44473240.458	2538194.417
2018-10-14 12:00:00	2018-10-14 13:00:00	1.7141368996561508	122728	10086	42176898.837	2394642.405
2018-10-14 12:10:00	2018-10-14 13:10:00	1.7306785483686244	125722	2994	23298197.655	2498594.786
2018-10-14 12:20:00	2018-10-14 13:20:00	1.7929530383641288	128323	2601	16903362.45	2609655.02
2018-10-14 12:30:00	2018-10-14 13:30:00	1.7436667893064477	127460	-863	10073252.735	2593957.487
2018-10-14 12:40:00	2018-10-14 13:40:00	1.7891180622043945	126647	-813	15059891.113	2477931.802
2018-10-14 12:50:00	2018-10-14 13:50:00	1.8849896039380223	120365	-6282	15060100.649	2467941.86
2018-10-14 13:00:00	2018-10-14 14:00:00	2.183301378677697	111245	-9120	6673188.347	2601091.061
2018-10-14 13:10:00	2018-10-14 14:10:00	2.16243878596667	107829	-3416	6651187.752	2656395.07
2018-10-14 13:20:00	2018-10-14 14:20:00	2.025752485129928	101748	-6081	6648621.159	2543046.213
2018-10-14 13:30:00	2018-10-14 14:30:00	1.9148520005697072	96541	-5207	6648948.978	2417025.278
2018-10-14 13:40:00	2018-10-14 14:40:00	1.800595978821198	94859	-1682	24124.965	2527953.749
2018-10-14 13:50:00	2018-10-14 14:50:00	1.6431249829288834	91441	-3418	24512.835	2689081.456
2018-10-14 14:00:00	2018-10-14 15:00:00	1.3659781691249124	82986	-8455	27905.955	2548533.808
2018-10-14 14:10:00	2018-10-14 15:10:00	1.2248785295428057	78107	-4879	27080.679	2440874.523
2018-10-14 14:20:00	2018-10-14 15:20:00	1.2866928977765035	80324	2217	28287.15	2567204.813
2018-10-14 14:30:00	2018-10-14 15:30:00	1.8605988089922836	82960	2636	422572.582	3091784.324
2018-10-14 14:40:00	2018-10-14 15:40:00	1.6949947615784884	84942	1982	1779549.27	2971855.308
2018-10-14 14:50:00	2018-10-14 15:50:00	1.6572124678579208	82602	-2340	1778457.811	2894620.921
2018-10-14 15:00:00	2018-10-14 16:00:00	1.7795865076935578	86241	3639	75899235.627	2981701.108
2018-10-14 15:10:00	2018-10-14 16:10:00	1.83151961069691	88792	2551	168390497.21	3094999.038
2018-10-14 15:20:00	2018-10-14 16:20:00	2.074888280630923	87681	-1111	298314329.467	19785234.262
2018-10-14 15:30:00	2018-10-14 16:30:00	1.531719236920741	87008	-673	432003802.648	19250386.642
2018-10-14 15:40:00	2018-10-14 16:40:00	1.6567588059886775	86196	-812	574646612.43	19389364.533
2018-10-14 15:50:00	2018-10-14 16:50:00	1.6473547591315396	88156	1960	618086953.517	19477588.739
2018-10-14 16:00:00	2018-10-14 17:00:00	1.5390240661110783	83995	-4161	543961894.365	19401820.778
2018-10-14 16:10:00	2018-10-14 17:10:00	1.4808271220627764	81114	-2881	453713155.642	19249386.663
2018-10-14 16:20:00	2018-10-14 17:20:00	1.116341884003776	81563	449	353006510.372	2605437.551
2018-10-14 16:30:00	2018-10-14 17:30:00	1.1694759476451206	82552	989	218923075.462	2760700.218
2018-10-14 16:40:00	2018-10-14 17:40:00	1.2511892078232938	80631	-1921	75899871.152	2677663.968
2018-10-14 16:50:00	2018-10-14 17:50:00	1.2253391366814224	81101	470	35784513.085	2550830.209
2018-10-14 17:00:00	2018-10-14 18:00:00	1.3275927727679093	87250	6149	42642739.472	7328070.193
2018-10-14 17:10:00	2018-10-14 18:10:00	1.3094791718265917	91668	4418	53618288.711	7466815.146
2018-10-14 17:20:00	2018-10-14 18:20:00	1.3274466314545705	90556	-1112	41565849.978	7298823.269
2018-10-14 17:30:00	2018-10-14 18:30:00	1.3010781238002318	88142	-2414	79930967.648	7153099.528
2018-10-14 17:40:00	2018-10-14 18:40:00	1.4847026984179204	88112	-30	78955940.423	7217906.021
2018-10-14 17:50:00	2018-10-14 18:50:00	1.5721190705143953	97668	9556	75632650.435	7334723.479
2018-10-14 18:00:00	2018-10-14 19:00:00	1.3574354731510085	107099	9431	68789526.619	2566477.541
2018-10-14 18:10:00	2018-10-14 19:10:00	1.3206382405763497	107018	-81	55572181.282	2422831.032
2018-10-14 18:20:00	2018-10-14 19:20:00	1.2921593347846185	108180	1162	38406714.23	2571492.72
2018-10-14 18:30:00	2018-10-14 19:30:00	1.3020963294183399	110941	2761	41008.227	2711020.691
2018-10-14 18:40:00	2018-10-14 19:40:00	1.1379028467138252	111680	739	40184.778	2652313.387
2018-10-14 18:50:00	2018-10-14 19:50:00	1.0535403903338432	101964	-9716	39966.988	2497275.377
2018-10-14 19:00:00	2018-10-14 20:00:00	1.1929112359913083	92050	-9914	24295.093	2555431.754
2018-10-14 19:10:00	2018-10-14 20:10:00	1.3574946500673537	91309	-741	25135.658	2750938.628
2018-10-14 19:20:00	2018-10-14 20:20:00	1.6176470933780698	91499	190	32105.747	2702940.49
2018-10-14 19:30:00	2018-10-14 20:30:00	1.6327576875887753	89411	-2088	33843.972	2588776.408
2018-10-14 19:40:00	2018-10-14 20:40:00	1.4532098529301376	87931	-1480	31921.386	2655942.766
2018-10-14 19:50:00	2018-10-14 20:50:00	1.4421863270830766	89063	1132	30066.185	2740988.973
2018-10-14 20:00:00	2018-10-14 21:00:00	1.5052941424614807	85932	-3131	29576.233	2705175.366
2018-10-14 20:10:00	2018-10-14 21:10:00	1.4141917470118799	83581	-2351	28703.729	2532944.336
2018-10-14 20:20:00	2018-10-14 21:20:00	1.1776488324543597	86275	2694	23070.393	2502706.592
2018-10-14 20:30:00	2018-10-14 21:30:00	1.1784144248920703	88253	1978	4077826.273	2701821.876
2018-10-14 20:40:00	2018-10-14 21:40:00	1.1781795729107076	89157	904	4079156.484	2590165.998
2018-10-14 20:50:00	2018-10-14 21:50:00	1.403098739095152	88722	-435	16801227.627	2515767.043
2018-10-14 21:00:00	2018-10-14 22:00:00	1.3015230284723318	88226	-496	75669847.834	2619474.364
2018-10-14 21:10:00	2018-10-14 22:10:00	1.3221504657720067	89941	1715	108133929.156	2789125.135
2018-10-14 21:20:00	2018-10-14 22:20:00	1.5234397036874965	86834	-3107	108153058.511	14730863.208
2018-10-14 21:30:00	2018-10-14 22:30:00	1.6544501229780642	85747	-1087	104098059.543	14518490.982
2018-10-14 21:40:00	2018-10-14 22:40:00	1.7102663988114089	85311	-436	104097455.831	14545380.864
2018-10-14 21:50:00	2018-10-14 22:50:00	1.4777164703736525	85802	491	91375766.805	14678949.518
2018-10-14 22:00:00	2018-10-14 23:00:00	1.6232773293998124	86606	804	32508490.116	14641211.327
2018-10-14 22:10:00	2018-10-14 23:10:00	1.5954747834273857	84706	-1900	44927.428	14456808.139
2018-10-14 22:20:00	2018-10-14 23:20:00	1.8690743532077732	84950	244	54331.032	2982700.325
2018-10-14 22:30:00	2018-10-14 23:30:00	1.7554449689339964	85431	481	53479.486	3166467.385
2018-10-14 22:40:00	2018-10-14 23:40:00	1.781549336404943	86057	626	54061.475	3188946.962
2018-10-14 22:50:00	2018-10-14 23:50:00	1.7991480497893664	85219	-838	54264.578	3040047.46
2018-10-14 23:00:00	2018-10-15 00:00:00	1.79698175822414	86696	1477	54593.969	3007715.463
2018-10-14 23:10:00	2018-10-15 00:10:00	1.9095652617066057	73655	-13041	50655.554	2647791.152
2018-10-14 23:20:00	2018-10-15 00:20:00	1.4042461886409394	59600	-14055	17336.905	1764098.936
2018-10-14 23:30:00	2018-10-15 00:30:00	1.4332530377537085	45426	-14174	13785.113	1217244.267
2018-10-14 23:40:00	2018-10-15 00:40:00	1.4748254495595707	31106	-14320	9693.508	781259.765
2018-10-14 23:50:00	2018-10-15 00:50:00	1.773001509016693	16414	-14692	6107.845	431719.373
